ParkingSpaceId,ParkingMeterStatus,OccupancyStatus,OccupancyDateChanged
9251A,N,V,03/30/2022 23:29:59 PM
9252A,N,O,03/30/2022 06:12:41 AM
9252B,N,O,03/30/2022 06:12:41 AM
9253A,N,V,03/30/2022 23:29:41 PM
9253B,N,O,03/30/2022 23:29:41 PM
9255A,N,O,03/30/2022 06:14:42 AM
9255B,N,O,03/30/2022 06:14:42 AM
9256A,N,O,03/30/2022 15:17:52 PM
9256B,N,O,03/30/2022 15:17:52 PM
9257A,N,O,03/30/2022 19:35:46 PM
9257B,N,O,03/30/2022 19:35:46 PM
9258A,N,O,03/30/2022 21:07:11 PM
9258B,N,O,03/30/2022 21:07:11 PM
9259A,N,O,03/30/2022 17:54:00 PM
9259B,N,O,03/30/2022 17:54:00 PM
9265A,N,O,03/30/2022 23:22:46 PM
9265B,N,O,03/30/2022 23:22:46 PM
9266A,N,O,03/30/2022 18:59:24 PM
9266B,N,O,03/30/2022 18:59:24 PM
9267A,N,O,03/30/2022 22:03:45 PM
9267B,N,O,03/30/2022 22:03:45 PM
9268A,N,O,03/30/2022 20:59:32 PM
9268B,N,O,03/30/2022 20:59:32 PM
9269A,N,O,03/30/2022 20:25:47 PM
9269B,N,O,03/30/2022 20:25:47 PM
926A,N,V,03/30/2022 19:53:36 PM
926B,N,O,03/30/2022 19:53:36 PM
9270A,N,O,03/30/2022 20:41:15 PM
9270B,N,O,03/30/2022 20:41:15 PM
9271A,N,O,03/30/2022 18:02:10 PM
9271B,N,O,03/30/2022 18:02:10 PM
9272A,N,O,03/30/2022 22:56:06 PM
9272B,N,O,03/30/2022 22:56:06 PM
9273A,N,O,03/30/2022 06:11:42 AM
9273B,N,O,03/30/2022 06:11:42 AM
9274A,N,O,03/30/2022 23:29:03 PM
9274B,N,O,03/30/2022 23:29:03 PM
9276A,N,O,03/30/2022 23:09:29 PM
9276B,N,O,03/30/2022 23:09:29 PM
9277A,N,O,03/30/2022 19:55:05 PM
9277B,N,O,03/30/2022 19:55:05 PM
9278A,N,O,03/30/2022 23:07:08 PM
9278B,N,O,03/30/2022 23:07:08 PM
9279A,N,O,03/30/2022 17:59:53 PM
9279B,N,O,03/30/2022 17:59:53 PM
927A,N,V,03/30/2022 19:33:54 PM
927B,N,V,03/30/2022 19:33:54 PM
9280A,N,O,03/30/2022 21:51:36 PM
9280B,N,O,03/30/2022 21:51:36 PM
9281A,N,O,03/30/2022 21:08:51 PM
9281B,N,O,03/30/2022 21:08:51 PM
9282A,N,O,03/30/2022 06:13:54 AM
9282B,N,O,03/30/2022 06:13:54 AM
9283A,N,O,03/30/2022 21:11:50 PM
9283B,N,O,03/30/2022 21:11:50 PM
9284A,N,O,03/30/2022 08:06:35 AM
9284B,N,O,03/30/2022 08:06:35 AM
9285A,N,O,03/30/2022 17:33:42 PM
9285B,N,O,03/30/2022 17:33:42 PM
9286A,N,O,03/30/2022 21:27:03 PM
9286B,N,O,03/30/2022 21:27:03 PM
9287A,N,O,03/30/2022 17:43:58 PM
9287B,N,O,03/30/2022 17:43:58 PM
9288A,N,O,03/30/2022 18:31:52 PM
9288B,N,O,03/30/2022 18:31:52 PM
9289A,N,O,03/30/2022 21:18:40 PM
9289B,N,O,03/30/2022 21:18:40 PM
928A,N,V,03/30/2022 19:58:54 PM
928B,N,O,03/30/2022 19:58:54 PM
9290A,N,O,03/30/2022 23:05:45 PM
9290B,N,O,03/30/2022 23:05:45 PM
9291B,N,O,03/30/2022 17:33:21 PM
9292B,N,O,03/30/2022 19:45:36 PM
9293A,N,O,03/30/2022 23:06:30 PM
9293B,N,O,03/30/2022 23:06:30 PM
9294A,N,O,03/30/2022 21:00:49 PM
9294B,N,O,03/30/2022 21:00:49 PM
9295A,N,O,03/30/2022 19:25:26 PM
9295B,N,O,03/30/2022 19:25:26 PM
9296A,N,O,03/30/2022 10:04:58 AM
9296B,N,O,03/30/2022 10:04:58 AM
9297A,N,O,03/30/2022 21:12:46 PM
9297B,N,O,03/30/2022 21:12:46 PM
9298A,N,O,03/30/2022 23:29:47 PM
9298B,N,O,03/30/2022 23:29:47 PM
929A,N,V,03/30/2022 18:10:52 PM
929B,N,V,03/30/2022 18:10:52 PM
92A,N,V,03/30/2022 23:20:58 PM
92B,N,V,03/30/2022 23:20:58 PM
930A,N,V,03/30/2022 19:58:34 PM
930B,N,V,03/30/2022 19:58:34 PM
9313A,N,O,03/30/2022 18:30:39 PM
9313B,N,O,03/30/2022 18:30:39 PM
9317A,N,O,03/30/2022 06:12:42 AM
9318A,N,O,03/30/2022 20:10:39 PM
9318B,N,O,03/30/2022 20:10:39 PM
9319A,N,O,03/30/2022 18:41:56 PM
9319B,N,O,03/30/2022 18:41:56 PM
931A,N,V,03/30/2022 19:57:29 PM
931B,N,V,03/30/2022 19:57:29 PM
9320A,N,O,03/30/2022 22:47:47 PM
9320B,N,O,03/30/2022 22:47:47 PM
9325A,N,O,03/30/2022 20:00:45 PM
9325B,N,O,03/30/2022 20:00:45 PM
9326A,N,O,03/30/2022 16:07:28 PM
9326B,N,O,03/30/2022 16:07:28 PM
932A,N,O,03/30/2022 19:57:57 PM
932B,N,V,03/30/2022 19:57:57 PM
9331A,N,O,03/30/2022 22:38:14 PM
9331B,N,O,03/30/2022 22:38:14 PM
9335A,N,O,03/30/2022 14:27:19 PM
9335B,N,O,03/30/2022 14:27:19 PM
9336A,N,O,03/30/2022 12:26:55 PM
9336B,N,O,03/30/2022 12:26:55 PM
9337A,N,O,03/30/2022 19:48:53 PM
9337B,N,O,03/30/2022 19:48:53 PM
9338A,N,O,03/30/2022 16:42:51 PM
9338B,N,O,03/30/2022 16:42:51 PM
9339A,N,O,03/30/2022 23:18:04 PM
9339B,N,O,03/30/2022 23:18:04 PM
933A,N,V,03/30/2022 19:59:36 PM
933B,N,O,03/30/2022 19:59:36 PM
9340A,N,V,03/30/2022 16:21:37 PM
9340B,N,O,03/30/2022 16:21:37 PM
9341A,N,O,03/30/2022 08:15:46 AM
9341B,N,O,03/30/2022 08:15:46 AM
9342A,N,O,03/30/2022 22:22:53 PM
9342B,N,O,03/30/2022 22:22:53 PM
9343A,N,O,03/30/2022 18:07:34 PM
9345B,N,O,03/30/2022 19:09:32 PM
9346A,N,O,03/30/2022 21:47:41 PM
9346B,N,O,03/30/2022 21:47:41 PM
9347A,N,O,03/30/2022 17:41:33 PM
9347B,N,O,03/30/2022 17:41:33 PM
9348A,N,O,03/30/2022 19:16:55 PM
9348B,N,O,03/30/2022 19:16:55 PM
9349A,N,O,03/30/2022 19:32:08 PM
9349B,N,O,03/30/2022 19:32:08 PM
934A,N,V,03/30/2022 19:58:24 PM
934B,N,O,03/30/2022 19:58:24 PM
9350A,N,O,03/30/2022 06:14:42 AM
9350B,N,V,03/30/2022 06:14:42 AM
9351A,N,O,03/30/2022 18:33:48 PM
9351B,N,O,03/30/2022 18:33:48 PM
9352A,N,O,03/30/2022 06:12:43 AM
9353A,N,O,03/30/2022 06:11:42 AM
9353B,N,O,03/30/2022 06:11:42 AM
935A,N,O,03/30/2022 19:59:54 PM
935B,N,V,03/30/2022 19:59:54 PM
9362A,N,O,03/30/2022 22:44:58 PM
9363A,N,O,03/30/2022 07:41:42 AM
9364B,N,O,03/30/2022 09:05:27 AM
9366A,N,O,03/30/2022 07:43:42 AM
9367A,N,O,03/30/2022 09:17:14 AM
9367B,N,O,03/30/2022 09:17:14 AM
9368A,N,O,03/30/2022 07:41:49 AM
9368B,N,O,03/30/2022 07:41:49 AM
9369A,N,O,03/30/2022 10:15:51 AM
9369B,N,O,03/30/2022 10:15:51 AM
936A,N,O,03/30/2022 19:59:52 PM
936B,N,V,03/30/2022 19:59:52 PM
9370B,N,O,03/30/2022 07:44:41 AM
9371A,N,O,03/30/2022 06:13:42 AM
9372A,N,O,03/30/2022 16:29:11 PM
9372B,N,O,03/30/2022 16:29:11 PM
9373A,N,O,03/30/2022 14:38:40 PM
9373B,N,O,03/30/2022 14:38:40 PM
9374A,N,O,03/30/2022 23:04:12 PM
9374B,N,O,03/30/2022 23:04:12 PM
9375A,N,O,03/30/2022 07:15:18 AM
9375B,N,O,03/30/2022 07:15:18 AM
9376A,N,O,03/30/2022 23:06:26 PM
9376B,N,O,03/30/2022 23:06:26 PM
9377A,N,O,03/30/2022 18:34:47 PM
9377B,N,O,03/30/2022 18:34:47 PM
937A,N,V,03/30/2022 19:45:32 PM
937B,N,O,03/30/2022 19:45:32 PM
938A,N,V,03/30/2022 19:53:14 PM
938B,N,V,03/30/2022 19:53:14 PM
9395B,N,O,03/30/2022 17:27:03 PM
9396A,N,O,03/30/2022 20:17:30 PM
9396B,N,O,03/30/2022 20:17:30 PM
9397A,N,O,03/30/2022 21:20:35 PM
9397B,N,O,03/30/2022 21:20:35 PM
9398A,N,O,03/30/2022 22:10:02 PM
9398B,N,O,03/30/2022 22:10:02 PM
9399A,N,O,03/30/2022 21:57:47 PM
9399B,N,O,03/30/2022 21:57:47 PM
939A,N,V,03/30/2022 19:59:18 PM
939B,N,O,03/30/2022 19:59:18 PM
93A,N,O,03/30/2022 21:44:33 PM
93B,N,V,03/30/2022 21:44:33 PM
9400A,N,O,03/30/2022 20:48:33 PM
9401A,N,O,03/30/2022 21:42:10 PM
9401B,N,O,03/30/2022 21:42:10 PM
9402A,N,O,03/30/2022 16:21:37 PM
9402B,N,O,03/30/2022 16:21:37 PM
9403A,N,O,03/30/2022 15:34:23 PM
9403B,N,O,03/30/2022 15:34:23 PM
9404A,N,O,03/30/2022 18:11:40 PM
9404B,N,O,03/30/2022 18:11:40 PM
9405A,N,O,03/30/2022 16:16:24 PM
9405B,N,O,03/30/2022 16:16:24 PM
9406A,N,O,03/30/2022 23:20:23 PM
9406B,N,O,03/30/2022 23:20:23 PM
9407A,N,O,03/30/2022 22:09:39 PM
9407B,N,O,03/30/2022 22:09:39 PM
9408A,N,O,03/30/2022 23:07:29 PM
9408B,N,O,03/30/2022 23:07:29 PM
9409A,N,O,03/30/2022 10:02:30 AM
9409B,N,O,03/30/2022 10:02:30 AM
940A,N,V,03/30/2022 19:59:43 PM
940B,N,V,03/30/2022 19:59:43 PM
9410B,N,O,03/30/2022 18:14:22 PM
9411A,N,O,03/30/2022 06:13:42 AM
9411B,N,O,03/30/2022 06:13:42 AM
9412A,N,O,03/30/2022 06:12:42 AM
9412B,N,O,03/30/2022 06:12:42 AM
9413A,N,O,03/30/2022 18:21:31 PM
9413B,N,O,03/30/2022 18:21:31 PM
9414A,N,O,03/30/2022 18:14:12 PM
9414B,N,O,03/30/2022 18:14:12 PM
9415A,N,O,03/30/2022 06:14:41 AM
9415B,N,O,03/30/2022 06:14:41 AM
9416A,N,O,03/30/2022 11:24:33 AM
9416B,N,O,03/30/2022 11:24:33 AM
9417A,N,O,03/30/2022 06:12:42 AM
9417B,N,O,03/30/2022 06:12:42 AM
9418A,N,O,03/30/2022 17:21:37 PM
9418B,N,O,03/30/2022 17:21:37 PM
9419A,N,O,03/30/2022 23:13:18 PM
9419B,N,O,03/30/2022 23:13:18 PM
941A,N,V,03/30/2022 19:59:57 PM
941B,N,V,03/30/2022 19:59:57 PM
9420A,N,O,03/30/2022 19:53:34 PM
9420B,N,O,03/30/2022 19:53:34 PM
9421A,N,O,03/30/2022 22:26:04 PM
9421B,N,O,03/30/2022 22:26:04 PM
9422A,N,O,03/30/2022 18:36:49 PM
9422B,N,O,03/30/2022 18:36:49 PM
9423A,N,O,03/30/2022 15:34:34 PM
9423B,N,V,03/30/2022 15:34:34 PM
9424A,N,O,03/30/2022 18:10:56 PM
9424B,N,O,03/30/2022 18:10:56 PM
9425A,N,O,03/30/2022 21:54:43 PM
9425B,N,O,03/30/2022 21:54:43 PM
9426A,N,O,03/30/2022 17:40:08 PM
9426B,N,O,03/30/2022 17:40:08 PM
9427A,N,O,03/30/2022 16:29:24 PM
9427B,N,O,03/30/2022 16:29:24 PM
9428A,N,O,03/30/2022 10:49:31 AM
9428B,N,O,03/30/2022 10:49:31 AM
9429B,N,O,03/30/2022 20:46:52 PM
942A,N,V,03/30/2022 19:56:30 PM
942B,N,V,03/30/2022 19:56:30 PM
9430A,N,O,03/30/2022 21:32:43 PM
9430B,N,O,03/30/2022 21:32:43 PM
9431A,N,V,03/30/2022 23:28:16 PM
9431B,N,O,03/30/2022 23:28:16 PM
9432A,N,O,03/30/2022 15:41:49 PM
9432B,N,O,03/30/2022 15:41:49 PM
9433A,N,O,03/30/2022 21:36:27 PM
9433B,N,O,03/30/2022 21:36:27 PM
9434A,N,O,03/30/2022 19:25:44 PM
9434B,N,O,03/30/2022 19:25:44 PM
9435A,N,O,03/30/2022 18:14:33 PM
9435B,N,O,03/30/2022 18:14:33 PM
9436B,N,O,03/30/2022 17:50:27 PM
9437A,N,V,03/30/2022 17:23:44 PM
9437B,N,O,03/30/2022 17:23:44 PM
9438A,N,O,03/30/2022 06:11:45 AM
9438B,N,O,03/30/2022 06:11:45 AM
9439A,N,O,03/30/2022 19:34:21 PM
9439B,N,O,03/30/2022 19:34:21 PM
943A,N,O,03/30/2022 19:59:50 PM
943B,N,V,03/30/2022 19:59:50 PM
9440A,N,O,03/30/2022 16:52:05 PM
9440B,N,O,03/30/2022 16:52:05 PM
9441A,N,O,03/30/2022 06:13:49 AM
9441B,N,O,03/30/2022 06:13:49 AM
9442A,N,O,03/30/2022 18:35:19 PM
9442B,N,O,03/30/2022 18:35:19 PM
9443A,N,O,03/30/2022 17:37:03 PM
9443B,N,O,03/30/2022 17:37:03 PM
9444A,N,O,03/30/2022 19:05:58 PM
9444B,N,O,03/30/2022 19:05:58 PM
9445A,N,O,03/30/2022 20:01:59 PM
9445B,N,O,03/30/2022 20:01:59 PM
9446A,N,O,03/30/2022 06:13:42 AM
9446B,N,V,03/30/2022 06:13:42 AM
9447A,N,O,03/30/2022 19:02:40 PM
9447B,N,O,03/30/2022 19:02:40 PM
9448A,N,O,03/30/2022 07:09:36 AM
9448B,N,O,03/30/2022 07:09:36 AM
9449A,N,O,03/30/2022 06:10:42 AM
944A,N,O,03/30/2022 19:58:57 PM
944B,N,O,03/30/2022 19:58:57 PM
9450A,N,O,03/30/2022 06:15:01 AM
9450B,N,O,03/30/2022 06:15:01 AM
9451A,N,O,03/30/2022 18:59:26 PM
9451B,N,O,03/30/2022 18:59:26 PM
9452A,N,O,03/30/2022 19:19:04 PM
9452B,N,O,03/30/2022 19:19:04 PM
9453A,N,O,03/30/2022 11:58:57 AM
9453B,N,O,03/30/2022 11:58:57 AM
9454A,N,O,03/30/2022 22:30:47 PM
9454B,N,O,03/30/2022 22:30:47 PM
9455A,N,O,03/30/2022 18:04:30 PM
9455B,N,O,03/30/2022 18:04:30 PM
9456B,N,O,03/30/2022 19:25:44 PM
9457A,N,O,03/30/2022 21:53:03 PM
9457B,N,O,03/30/2022 21:53:03 PM
9458A,N,O,03/30/2022 18:01:19 PM
9458B,N,O,03/30/2022 18:01:19 PM
9459A,N,O,03/30/2022 17:38:46 PM
9459B,N,O,03/30/2022 17:38:46 PM
945A,N,O,03/30/2022 19:59:28 PM
945B,N,V,03/30/2022 19:59:28 PM
9460A,N,O,03/30/2022 20:41:52 PM
9461A,N,O,03/30/2022 22:49:38 PM
9461B,N,O,03/30/2022 22:49:38 PM
9462A,N,O,03/30/2022 19:37:40 PM
9462B,N,O,03/30/2022 19:37:40 PM
9463A,N,O,03/30/2022 21:10:43 PM
9463B,N,O,03/30/2022 21:10:43 PM
9464A,N,O,03/30/2022 23:28:47 PM
9464B,N,O,03/30/2022 23:28:47 PM
9465A,N,O,03/30/2022 19:16:26 PM
9465B,N,O,03/30/2022 19:16:26 PM
9466A,N,O,03/30/2022 08:35:33 AM
9466B,N,O,03/30/2022 08:35:33 AM
9467A,N,V,03/30/2022 22:48:24 PM
9467B,N,O,03/30/2022 22:48:24 PM
9468A,N,O,03/30/2022 20:06:20 PM
9468B,N,O,03/30/2022 20:06:20 PM
9469A,N,V,03/30/2022 23:22:05 PM
9469B,N,O,03/30/2022 23:22:05 PM
946A,N,V,03/30/2022 19:50:08 PM
946B,N,V,03/30/2022 19:50:08 PM
9471A,N,O,03/30/2022 12:19:16 PM
9471B,N,O,03/30/2022 12:19:16 PM
9472A,N,O,03/30/2022 16:17:43 PM
9472B,N,O,03/30/2022 16:17:43 PM
9473A,N,O,03/30/2022 21:28:18 PM
9473B,N,O,03/30/2022 21:28:18 PM
9474A,N,O,03/30/2022 21:27:25 PM
9474B,N,O,03/30/2022 21:27:25 PM
9475A,N,O,03/30/2022 20:35:32 PM
9475B,N,O,03/30/2022 20:35:32 PM
9476A,N,O,03/30/2022 11:47:47 AM
9476B,N,O,03/30/2022 11:47:47 AM
9477A,N,O,03/30/2022 12:27:39 PM
9477B,N,O,03/30/2022 12:27:39 PM
9478A,N,O,03/30/2022 14:49:34 PM
9478B,N,O,03/30/2022 14:49:34 PM
9479A,N,O,03/30/2022 07:10:41 AM
9479B,N,O,03/30/2022 07:10:41 AM
9480A,N,V,03/30/2022 07:14:42 AM
9480B,N,O,03/30/2022 07:14:42 AM
9481B,N,O,03/30/2022 10:25:10 AM
9482A,N,O,03/30/2022 17:43:16 PM
9482B,N,O,03/30/2022 17:43:16 PM
9483A,N,O,03/30/2022 13:07:10 PM
9483B,N,O,03/30/2022 13:07:10 PM
9484A,N,O,03/30/2022 22:06:10 PM
9484B,N,O,03/30/2022 22:06:10 PM
9485A,N,O,03/30/2022 17:57:29 PM
9485B,N,O,03/30/2022 17:57:29 PM
9486B,N,O,03/30/2022 18:10:29 PM
9487A,N,O,03/30/2022 16:05:00 PM
9487B,N,O,03/30/2022 16:05:00 PM
9488A,N,O,03/30/2022 20:48:00 PM
9488B,N,O,03/30/2022 20:48:00 PM
9489A,N,O,03/30/2022 16:47:02 PM
9489B,N,O,03/30/2022 16:47:02 PM
9490A,N,O,03/30/2022 12:55:11 PM
9490B,N,O,03/30/2022 12:55:11 PM
9491A,N,O,03/30/2022 17:41:18 PM
9491B,N,O,03/30/2022 17:41:18 PM
9492A,N,O,03/30/2022 17:40:13 PM
9492B,N,O,03/30/2022 17:40:13 PM
9493A,N,O,03/30/2022 18:29:12 PM
9493B,N,O,03/30/2022 18:29:12 PM
9494A,N,O,03/30/2022 06:11:16 AM
9494B,N,O,03/30/2022 06:11:16 AM
9495A,N,O,03/30/2022 06:14:42 AM
9495B,N,O,03/30/2022 06:14:42 AM
9496A,N,O,03/30/2022 06:13:42 AM
9496B,N,V,03/30/2022 06:13:42 AM
9497A,N,O,03/30/2022 06:12:49 AM
9497B,N,O,03/30/2022 06:12:49 AM
9498A,N,O,03/30/2022 06:11:56 AM
9498B,N,O,03/30/2022 06:11:56 AM
9499A,N,O,03/30/2022 06:10:52 AM
9499B,N,O,03/30/2022 06:10:52 AM
94A,N,V,03/30/2022 23:26:16 PM
94B,N,V,03/30/2022 23:26:16 PM
9501A,N,O,03/30/2022 20:27:00 PM
9501B,N,O,03/30/2022 20:27:00 PM
9502A,N,O,03/30/2022 07:12:43 AM
9503A,N,O,03/30/2022 19:13:04 PM
9503B,N,O,03/30/2022 19:13:04 PM
9504A,N,O,03/30/2022 19:51:57 PM
9504B,N,O,03/30/2022 19:51:57 PM
9505A,N,O,03/30/2022 07:14:51 AM
9505B,N,O,03/30/2022 07:14:51 AM
9506A,N,O,03/30/2022 23:24:29 PM
9506B,N,O,03/30/2022 23:24:29 PM
9507A,N,O,03/30/2022 06:12:52 AM
9507B,N,O,03/30/2022 06:12:52 AM
9508A,N,O,03/30/2022 16:07:50 PM
9508B,N,O,03/30/2022 16:07:50 PM
9509A,N,O,03/30/2022 17:38:18 PM
9509B,N,O,03/30/2022 17:38:18 PM
950A,N,V,03/30/2022 19:57:37 PM
950B,N,O,03/30/2022 19:57:37 PM
9510A,N,O,03/30/2022 07:23:38 AM
9510B,N,O,03/30/2022 07:23:38 AM
9512B,N,O,03/30/2022 18:19:04 PM
9513A,N,O,03/30/2022 18:12:10 PM
9513B,N,O,03/30/2022 18:12:10 PM
9514A,N,O,03/30/2022 06:10:50 AM
9514B,N,O,03/30/2022 06:10:50 AM
9515A,N,O,03/30/2022 22:16:52 PM
9515B,N,O,03/30/2022 22:16:52 PM
9516A,N,O,03/30/2022 06:13:57 AM
9516B,N,O,03/30/2022 06:13:57 AM
9517A,N,O,03/30/2022 18:24:41 PM
9517B,N,O,03/30/2022 18:24:41 PM
9518A,N,V,03/30/2022 23:29:56 PM
9518B,N,O,03/30/2022 23:29:56 PM
9519B,N,O,03/30/2022 06:10:42 AM
951A,N,O,03/30/2022 19:28:58 PM
951B,N,O,03/30/2022 19:28:58 PM
9520A,N,O,03/30/2022 06:14:42 AM
9520B,N,O,03/30/2022 06:14:42 AM
9521A,N,O,03/30/2022 19:49:49 PM
9521B,N,O,03/30/2022 19:49:49 PM
9522A,N,O,03/30/2022 21:25:38 PM
9522B,N,O,03/30/2022 21:25:38 PM
9523A,N,O,03/30/2022 06:11:45 AM
9525A,N,O,03/30/2022 21:01:25 PM
9525B,N,O,03/30/2022 21:01:25 PM
9527A,N,O,03/30/2022 06:12:42 AM
9527B,N,O,03/30/2022 06:12:42 AM
9528A,N,O,03/30/2022 06:11:44 AM
9529A,N,O,03/30/2022 16:59:40 PM
9529B,N,O,03/30/2022 16:59:40 PM
952A,N,V,03/30/2022 19:59:57 PM
952B,N,O,03/30/2022 19:59:57 PM
9531A,N,O,03/30/2022 06:13:42 AM
9531B,N,V,03/30/2022 06:13:42 AM
9532A,N,O,03/30/2022 06:12:53 AM
9532B,N,O,03/30/2022 06:12:53 AM
9533A,N,O,03/30/2022 23:18:17 PM
9533B,N,O,03/30/2022 23:18:17 PM
9534A,N,O,03/30/2022 18:27:09 PM
9534B,N,O,03/30/2022 18:27:09 PM
9535A,N,V,03/30/2022 23:29:03 PM
9535B,N,O,03/30/2022 23:29:03 PM
9536A,N,O,03/30/2022 17:56:41 PM
9536B,N,O,03/30/2022 17:56:41 PM
9537A,N,O,03/30/2022 22:53:30 PM
9537B,N,O,03/30/2022 22:53:30 PM
9538A,N,V,03/30/2022 06:11:42 AM
9538B,N,O,03/30/2022 06:11:42 AM
9539A,N,O,03/30/2022 13:31:47 PM
9539B,N,O,03/30/2022 13:31:47 PM
953A,N,V,03/30/2022 19:21:24 PM
953B,N,O,03/30/2022 19:21:24 PM
9540B,N,O,03/30/2022 20:09:06 PM
9541A,N,V,03/30/2022 18:34:29 PM
9541B,N,O,03/30/2022 18:34:29 PM
9542A,N,O,03/30/2022 22:58:09 PM
9542B,N,O,03/30/2022 22:58:09 PM
9543A,N,O,03/30/2022 08:40:45 AM
9543B,N,O,03/30/2022 08:40:45 AM
9544A,N,O,03/30/2022 19:37:58 PM
9544B,N,O,03/30/2022 19:37:58 PM
9545A,N,O,03/30/2022 17:04:36 PM
9545B,N,O,03/30/2022 17:04:36 PM
9546A,N,O,03/30/2022 16:58:59 PM
9546B,N,O,03/30/2022 16:58:59 PM
9547A,N,O,03/30/2022 13:55:13 PM
9547B,N,O,03/30/2022 13:55:13 PM
9548A,N,O,03/30/2022 19:15:12 PM
9548B,N,O,03/30/2022 19:15:12 PM
9549A,N,O,03/30/2022 20:50:26 PM
9549B,N,O,03/30/2022 20:50:26 PM
954A,N,O,03/30/2022 19:55:12 PM
954B,N,V,03/30/2022 19:55:12 PM
9550B,N,O,03/30/2022 06:14:45 AM
9551A,N,O,03/30/2022 21:18:50 PM
9551B,N,O,03/30/2022 21:18:50 PM
9552A,N,O,03/30/2022 06:12:49 AM
9552B,N,O,03/30/2022 06:12:49 AM
9553A,N,O,03/30/2022 08:50:03 AM
9553B,N,O,03/30/2022 08:50:03 AM
9554B,N,O,03/30/2022 20:29:54 PM
9555A,N,O,03/30/2022 12:14:57 PM
9555B,N,O,03/30/2022 12:14:57 PM
9556A,N,O,03/30/2022 17:19:43 PM
9556B,N,O,03/30/2022 17:19:43 PM
9557A,N,O,03/30/2022 18:40:59 PM
9557B,N,O,03/30/2022 18:40:59 PM
9558A,N,O,03/30/2022 18:08:23 PM
9558B,N,O,03/30/2022 18:08:23 PM
9559A,N,O,03/30/2022 13:39:48 PM
9559B,N,O,03/30/2022 13:39:48 PM
955A,N,V,03/30/2022 19:57:22 PM
955B,N,V,03/30/2022 19:57:22 PM
9560A,N,O,03/30/2022 20:04:59 PM
9560B,N,O,03/30/2022 20:04:59 PM
9561A,N,O,03/30/2022 23:21:22 PM
9561B,N,O,03/30/2022 23:21:22 PM
9562A,N,O,03/30/2022 23:14:20 PM
9562B,N,O,03/30/2022 23:14:20 PM
9563A,N,O,03/30/2022 18:44:29 PM
9563B,N,O,03/30/2022 18:44:29 PM
9564B,N,O,03/30/2022 18:04:02 PM
9566A,N,O,03/30/2022 06:13:44 AM
9568A,N,O,03/30/2022 20:21:44 PM
9568B,N,O,03/30/2022 20:21:44 PM
956A,N,V,03/30/2022 19:59:46 PM
956B,N,V,03/30/2022 19:59:46 PM
9570A,N,O,03/30/2022 17:07:47 PM
9570B,N,O,03/30/2022 17:07:47 PM
9572B,N,O,03/30/2022 06:12:42 AM
9573A,N,O,03/30/2022 19:00:18 PM
9573B,N,O,03/30/2022 19:00:18 PM
9574A,N,O,03/30/2022 22:28:33 PM
9574B,N,O,03/30/2022 22:28:33 PM
9575A,N,O,03/30/2022 20:30:14 PM
9575B,N,O,03/30/2022 20:30:14 PM
9578A,N,O,03/30/2022 06:11:42 AM
9578B,N,O,03/30/2022 06:11:42 AM
9579A,N,O,03/30/2022 06:10:42 AM
9579B,N,O,03/30/2022 06:10:42 AM
957B,N,O,03/30/2022 18:20:55 PM
9580A,N,O,03/30/2022 06:14:42 AM
9580B,N,O,03/30/2022 06:14:42 AM
9581A,N,O,03/30/2022 17:25:39 PM
9581B,N,O,03/30/2022 17:25:39 PM
9582A,N,O,03/30/2022 19:53:25 PM
9582B,N,O,03/30/2022 19:53:25 PM
9583A,N,O,03/30/2022 06:11:51 AM
9584A,N,O,03/30/2022 06:10:54 AM
9584B,N,O,03/30/2022 06:10:54 AM
9585A,N,O,03/30/2022 21:46:41 PM
9585B,N,O,03/30/2022 21:46:41 PM
9586A,N,O,03/30/2022 06:13:42 AM
9586B,N,O,03/30/2022 06:13:42 AM
9587A,N,O,03/30/2022 06:14:07 AM
9588B,N,O,03/30/2022 06:11:44 AM
9589A,N,O,03/30/2022 06:10:42 AM
9589B,N,O,03/30/2022 06:10:42 AM
958A,N,O,03/30/2022 18:46:57 PM
958B,N,O,03/30/2022 18:46:57 PM
9590A,N,V,03/30/2022 06:14:41 AM
9590B,N,O,03/30/2022 06:14:41 AM
9591A,N,O,03/30/2022 06:13:58 AM
9591B,N,O,03/30/2022 06:13:58 AM
9595B,NU,O,02/26/2022 07:14:43 AM
9596B,N,O,03/30/2022 07:13:42 AM
9598A,N,O,03/30/2022 07:11:42 AM
959A,N,O,03/30/2022 18:15:30 PM
959B,N,V,03/30/2022 18:15:30 PM
95A,N,O,03/30/2022 23:16:07 PM
95B,N,O,03/30/2022 23:16:07 PM
9600A,N,O,03/30/2022 12:29:14 PM
9600B,N,O,03/30/2022 12:29:14 PM
9605A,N,O,03/30/2022 06:15:02 AM
9605B,N,O,03/30/2022 06:15:02 AM
9606A,N,O,03/30/2022 14:53:56 PM
9606B,N,O,03/30/2022 14:53:56 PM
9607A,N,V,03/30/2022 18:03:00 PM
9608A,N,O,03/30/2022 20:03:35 PM
9608B,N,O,03/30/2022 20:03:35 PM
960A,N,V,03/30/2022 19:53:24 PM
960B,N,O,03/30/2022 19:53:24 PM
961A,N,V,03/30/2022 19:59:53 PM
961B,N,O,03/30/2022 19:59:53 PM
9621A,N,O,03/30/2022 20:24:08 PM
9621B,N,O,03/30/2022 20:24:08 PM
